acc                                                         
time,z_velocity @ 15934119,z_velocity @ 15935261,z_velocity @ 15937105,z_velocity @ 15939050,
    5.4450000763e+01,   -2.3067560792e-01,   -2.4100479484e-01,   -9.4036304951e-01,   -9.5530432463e-01,
    5.4451999664e+01,   -1.2565357983e-01,   -2.1099251509e-01,   -3.1322082877e-01,   -4.1460004449e-01,
    5.4455001831e+01,   -2.4594584107e-01,   -4.5397919416e-01,    8.0318695307e-01,    5.4989606142e-01,
    5.4457000732e+01,   -4.2177206278e-01,   -6.9298934937e-01,    1.4367698431e+00,    1.1021721363e+00,
    5.4459999084e+01,   -6.2483078241e-01,   -9.3985694647e-01,    2.1134119034e+00,    1.7164297104e+00,
    5.4462001801e+01,   -6.2817591429e-01,   -9.3852436543e-01,    2.4626102448e+00,    2.0615868568e+00,
    5.4465000153e+01,   -4.3505057693e-01,   -6.9674128294e-01,    2.8107531071e+00,    2.4505119324e+00,
    5.4466999054e+01,   -2.3264750838e-01,   -4.4402900338e-01,    2.8884668350e+00,    2.5769162178e+00,
    5.4470001221e+01,    8.3691745996e-02,   -4.7326717526e-02,    2.8283889294e+00,    2.5976829529e+00,
    5.4472000122e+01,    2.8796806931e-01,    2.0176093280e-01,    2.7776458263e+00,    2.5915324688e+00,
    5.4474998474e+01,    6.0379022360e-01,    5.6094020605e-01,    2.8217270374e+00,    2.6769549847e+00,
    5.4477001190e+01,    8.2663995028e-01,    7.9775643349e-01,    2.9185795784e+00,    2.7877469063e+00,
    5.4479999542e+01,    1.1613090038e+00,    1.1384564638e+00,    3.0990467072e+00,    2.9795453548e+00,
    5.4481998444e+01,    1.3540662527e+00,    1.3306405544e+00,    3.2259218693e+00,    3.1122386456e+00,
    5.4485000610e+01,    1.5368695259e+00,    1.5145578384e+00,    3.4283256531e+00,    3.3251683712e+00,
    5.4486999512e+01,    1.5617834330e+00,    1.5451759100e+00,    3.5426452160e+00,    3.4496529102e+00,
    5.4490001678e+01,    1.4903677702e+00,    1.4908031225e+00,    3.6362624168e+00,    3.5639290810e+00,
    5.4492000580e+01,    1.4355009794e+00,    1.4512318373e+00,    3.6303133965e+00,    3.5749471188e+00,
    5.4494998932e+01,    1.4720309973e+00,    1.5134063959e+00,    3.4851903915e+00,    3.4614839554e+00,
    5.4497001648e+01,    1.6302541494e+00,    1.6876581907e+00,    3.3165395260e+00,    3.3167572021e+00,
    5.4500000000e+01,    2.0407583714e+00,    2.1155328751e+00,    2.9768981934e+00,    3.0128760338e+00,
    5.4501998901e+01,    2.3249309063e+00,    2.4053616524e+00,    2.6422829628e+00,    2.7010405064e+00,
    5.4505001068e+01,    2.5558285713e+00,    2.6327354908e+00,    1.9756810665e+00,    2.0601217747e+00,
    5.4506999969e+01,    2.4913046360e+00,    2.5556910038e+00,    1.4915457964e+00,    1.5806941986e+00,
    5.4509998322e+01,    1.9950578213e+00,    2.0282456875e+00,    7.3213732243e-01,    8.0922740698e-01,
    5.4512001038e+01,    1.4266985655e+00,    1.4369575977e+00,    1.7353959382e-01,    2.3707352579e-01,
    5.4514999390e+01,    3.8167577982e-01,    3.6473831534e-01,   -7.1832114458e-01,   -6.7171269655e-01,
    5.4516998291e+01,   -3.2542756200e-01,   -3.5148218274e-01,   -1.3054816723e+00,   -1.2635329962e+00,
    5.4520000458e+01,   -1.2478833199e+00,   -1.2702829838e+00,   -2.1517634392e+00,   -2.1016113758e+00,
    5.4521999359e+01,   -1.7395598888e+00,   -1.7479225397e+00,   -2.7501580715e+00,   -2.6817271709e+00,
    5.4525001526e+01,   -2.3086271286e+00,   -2.2850379944e+00,   -3.7559537888e+00,   -3.6450057030e+00,
    5.4527000427e+01,   -2.6004807949e+00,   -2.5560095310e+00,   -4.4409241676e+00,   -4.3010568619e+00,
    5.4529998779e+01,   -2.9600229263e+00,   -2.8977131844e+00,   -5.3259730339e+00,   -5.1598939896e+00,
    5.4532001495e+01,   -3.1567916870e+00,   -3.0969028473e+00,   -5.7064681053e+00,   -5.5427045822e+00,
    5.4534999847e+01,   -3.3413252831e+00,   -3.3079557419e+00,   -5.8100633621e+00,   -5.6830697060e+00,
    5.4536998749e+01,   -3.3430132866e+00,   -3.3366546631e+00,   -5.5724878311e+00,   -5.4839324951e+00,
    5.4540000916e+01,   -3.0834269524e+00,   -3.1155180931e+00,   -4.8696713448e+00,   -4.8369536400e+00,
    5.4541999817e+01,   -2.7243385315e+00,   -2.7696037292e+00,   -4.3023209572e+00,   -4.2899689674e+00,
    5.4544998169e+01,   -1.9775511026e+00,   -2.0098006725e+00,   -3.5614180565e+00,   -3.5348594189e+00,
    5.4547000885e+01,   -1.4297044277e+00,   -1.4316834211e+00,   -3.2274439335e+00,   -3.1627988815e+00,
    5.4549999237e+01,   -6.9944936037e-01,   -6.3754099607e-01,   -2.9750983715e+00,   -2.8313105106e+00,
    5.4551998138e+01,   -3.4671348333e-01,   -2.4511466920e-01,   -2.8808434010e+00,   -2.6912934780e+00,
    5.4555000305e+01,   -9.1716371477e-02,    3.8551207632e-02,   -2.6933946609e+00,   -2.4802248478e+00,
    5.4556999207e+01,   -9.8602972925e-02,    2.2726947442e-02,   -2.4964025021e+00,   -2.3054883480e+00,
    5.4560001373e+01,   -2.7509480715e-01,   -2.0663768053e-01,   -2.0528810024e+00,   -1.9459834099e+00,
    5.4562000275e+01,   -4.1392716765e-01,   -3.9902824163e-01,   -1.6386693716e+00,   -1.6101497412e+00,
    5.4564998627e+01,   -5.3965151310e-01,   -6.1015337706e-01,   -9.0422677994e-01,   -9.9650514126e-01,
    5.4567001343e+01,   -5.5922687054e-01,   -6.7532396317e-01,   -4.4168156385e-01,   -5.9714567661e-01,
    5.4569999695e+01,   -5.4392796755e-01,   -6.9304233789e-01,    5.8882080019e-02,   -1.4296655357e-01,
    5.4571998596e+01,   -5.2590066195e-01,   -6.7084193230e-01,    2.5620663166e-01,    5.7133924216e-02,
    5.4575000763e+01,   -4.7766232491e-01,   -5.8727252483e-01,    4.6033212543e-01,    2.9987111688e-01,
    5.4576999664e+01,   -4.1303318739e-01,   -4.8953810334e-01,    5.8764094114e-01,    4.6359416842e-01,
    5.4580001831e+01,   -2.3273323476e-01,   -2.6018160582e-01,    8.0243843794e-01,    7.3254293203e-01,
    5.4582000732e+01,   -3.7411879748e-02,   -3.8039989769e-02,    9.9834990501e-01,    9.5762455463e-01,
    5.4584999084e+01,    3.6869743466e-01,    3.9273551106e-01,    1.4914755821e+00,    1.4729077816e+00,
    5.4587001801e+01,    6.7572575808e-01,    7.0383805037e-01,    1.9767439365e+00,    1.9549194574e+00,
    5.4590000153e+01,    1.0762221813e+00,    1.0963922739e+00,    2.7744257450e+00,    2.7291700840e+00,
    5.4591999054e+01,    1.2606076002e+00,    1.2710679770e+00,    3.2520384789e+00,    3.1868288517e+00,
    5.4595001221e+01,    1.4508982897e+00,    1.4486798048e+00,    3.8974223137e+00,    3.8051388264e+00,
    5.4597000122e+01,    1.5923659801e+00,    1.5863237381e+00,    4.3574862480e+00,    4.2513356209e+00,
    5.4599998474e+01,    1.8817951679e+00,    1.8795222044e+00,    4.9848985672e+00,    4.8719911575e+00,
    5.4602001190e+01,    2.0972516537e+00,    2.1023981571e+00,    5.1449103355e+00,    5.0426607132e+00,
    5.4604999542e+01,    2.4680404663e+00,    2.4849646091e+00,    4.9450421333e+00,    4.8767108917e+00,
    5.4606998444e+01,    2.7735736370e+00,    2.8008759022e+00,    4.6682248116e+00,    4.6311469078e+00,
    5.4610000610e+01,    3.2506480217e+00,    3.3044323921e+00,    4.2143959999e+00,    4.2351098061e+00,
    5.4611999512e+01,    3.4892492294e+00,    3.5606749058e+00,    3.9732828140e+00,    4.0267405510e+00,
    5.4615001678e+01,    3.5490467548e+00,    3.6243290901e+00,    3.7501010895e+00,    3.8155107498e+00,
    5.4617000580e+01,    3.3424360752e+00,    3.4033434391e+00,    3.5796627998e+00,    3.6301143169e+00,
    5.4619998932e+01,    2.8051612377e+00,    2.8453142643e+00,    2.9967961311e+00,    3.0330543518e+00,
    5.4622001648e+01,    2.4251258373e+00,    2.4675595760e+00,    2.3578648567e+00,    2.4107077122e+00,
    5.4625000000e+01,    1.8444453478e+00,    1.9152323008e+00,    1.2292114496e+00,    1.3381168842e+00,
    5.4626998901e+01,    1.3734552860e+00,    1.4693547487e+00,    5.7918268442e-01,    7.2404140234e-01,
    5.4630001068e+01,    4.8704215884e-01,    6.1050921679e-01,    6.2627762556e-02,    2.2507654130e-01,
    5.4631999969e+01,   -1.3332864642e-01,   -6.8607833236e-03,   -4.4682852924e-02,    1.0227670521e-01,
    5.4634998322e+01,   -7.5775361061e-01,   -6.5543466806e-01,   -1.3808138669e-01,   -3.7138748914e-02,
    5.4637001038e+01,   -8.3001101017e-01,   -7.5202000141e-01,   -2.9900294542e-01,   -2.2225455940e-01,
    5.4639999390e+01,   -5.4746633768e-01,   -4.8414683342e-01,   -9.5060473680e-01,   -8.5906881094e-01,
    5.4641998291e+01,   -2.7651545405e-01,   -1.9965362549e-01,   -1.7212781906e+00,   -1.5797680616e+00,
    5.4645000458e+01,   -4.2495556176e-02,    6.4142130315e-02,   -3.0804305077e+00,   -2.8498859406e+00,
    5.4646999359e+01,   -1.6006317735e-01,   -5.4249424487e-02,   -3.7735083103e+00,   -3.5199718475e+00,
    5.4650001526e+01,   -8.1471258402e-01,   -7.6290309429e-01,   -4.0630145073e+00,   -3.8714609146e+00,
    5.4652000427e+01,   -1.3949108124e+00,   -1.4066206217e+00,   -3.6591055393e+00,   -3.5647761822e+00,
    5.4654998779e+01,   -1.9304703474e+00,   -2.0390386581e+00,   -2.2684326172e+00,   -2.3439197540e+00,
    5.4657001495e+01,   -1.7977585793e+00,   -1.9388674498e+00,   -1.1556407213e+00,   -1.3060756922e+00,
    5.4659999847e+01,   -8.1647622585e-01,   -9.2290711403e-01,    1.9964337349e-02,   -1.1803312600e-01,
    5.4661998749e+01,    1.4089575410e-01,    1.0410548002e-01,    2.0834313333e-01,    1.5700908005e-01,
    5.4665000916e+01,    1.4669892788e+00,    1.5427916050e+00,   -1.9252403080e-01,   -8.2382462919e-02,
    5.4666999817e+01,    1.9376447201e+00,    2.0516710281e+00,   -6.1510038376e-01,   -4.4020572305e-01,
    5.4669998169e+01,    1.7090559006e+00,    1.7868480682e+00,   -1.1829631329e+00,   -1.0342159271e+00,
    5.4672000885e+01,    1.0865757465e+00,    1.0817049742e+00,   -1.2777405977e+00,   -1.2291916609e+00,
    5.4674999237e+01,    5.7332526892e-02,   -1.1155102402e-01,   -6.3950794935e-01,   -8.1277787685e-01,
    5.4676998138e+01,   -3.6594778299e-01,   -6.2683302164e-01,    2.0287027955e-01,   -1.0788920522e-01,
    5.4680000305e+01,   -3.0493277311e-01,   -6.1125838757e-01,    1.5179677010e+00,    1.1149338484e+00,
    5.4681999207e+01,    1.6701254249e-01,   -9.3750610948e-02,    2.1024563313e+00,    1.7398461103e+00,
    5.4685001373e+01,    1.1324918270e+00,    1.0274679661e+00,    2.2163412571e+00,    2.0413184166e+00,
    5.4687000275e+01,    1.6370241642e+00,    1.6576502323e+00,    1.7957259417e+00,    1.7834002972e+00,
    5.4689998627e+01,    1.7862993479e+00,    1.9591971636e+00,    8.0014884472e-01,    9.9074673653e-01,
    5.4692001343e+01,    1.4349203110e+00,    1.6537704468e+00,    2.5830751657e-01,    5.0872045755e-01,
    5.4694999695e+01,    4.8544985056e-01,    6.6770792007e-01,    1.8596464396e-01,    3.7576964498e-01,
    5.4696998596e+01,   -1.6955058277e-01,   -7.2149172425e-02,    7.4539202452e-01,    8.0807715654e-01,
    5.4700000763e+01,   -7.7126330137e-01,   -8.4196591377e-01,    2.2286279202e+00,    2.0448780060e+00,
    5.4701999664e+01,   -7.6237279177e-01,   -9.3231636286e-01,    3.2884950638e+00,    2.9632699490e+00,
    5.4705001831e+01,   -6.5367691219e-02,   -3.0430951715e-01,    4.4380564690e+00,    4.0207705498e+00,
    5.4707000732e+01,    7.6403731108e-01,    5.5036991835e-01,    4.7761135101e+00,    4.3986792564e+00,
    5.4709999084e+01,    2.2307436466e+00,    2.1530919075e+00,    4.6469926834e+00,    4.4622974396e+00,
    5.4712001801e+01,    3.1198592186e+00,    3.1683015823e+00,    4.2635354996e+00,    4.2533364296e+00,
    5.4715000153e+01,    3.9635884762e+00,    4.1808853149e+00,    3.6264164448e+00,    3.8460938931e+00,
    5.4716999054e+01,    4.0833740234e+00,    4.3642778397e+00,    3.3561966419e+00,    3.6600520611e+00,
    5.4720001221e+01,    3.6401987076e+00,    3.9145441055e+00,    3.4133889675e+00,    3.7016921043e+00,
    5.4722000122e+01,    3.1057889462e+00,    3.3144853115e+00,    3.7993996143e+00,    3.9926681519e+00,
    5.4724998474e+01,    2.3647623062e+00,    2.4306609631e+00,    4.6794776917e+00,    4.6722755432e+00,
    5.4727001190e+01,    2.0958423615e+00,    2.0747869015e+00,    5.1665172577e+00,    5.0429334641e+00,
    5.4729999542e+01,    2.1405096054e+00,    2.0541417599e+00,    5.2431750298e+00,    5.0486202240e+00,
    5.4731998444e+01,    2.4159276485e+00,    2.3397359848e+00,    4.7691416740e+00,    4.6096215248e+00,
    5.4735000610e+01,    2.9365627766e+00,    2.9377880096e+00,    3.4595289230e+00,    3.4435889721e+00,
    5.4736999512e+01,    3.1617052555e+00,    3.2320964336e+00,    2.4200274944e+00,    2.5217840672e+00,
    5.4740001678e+01,    3.0606446266e+00,    3.2221815586e+00,    9.7288388014e-01,    1.2225292921e+00,
    5.4742000580e+01,    2.6617074013e+00,    2.8606116772e+00,    2.5839838386e-01,    5.6361252069e-01,
    5.4744998932e+01,    1.7060778141e+00,    1.9160124063e+00,   -2.1897457540e-01,    8.9191049337e-02,
    5.4747001648e+01,    9.8506218195e-01,    1.1778718233e+00,   -1.6910748184e-01,    9.8051726818e-02,
    5.4750000000e+01,    4.4009484351e-02,    1.9387976825e-01,    1.9725841284e-01,    3.7582048774e-01,
    5.4751998901e+01,   -3.8273504376e-01,   -2.6091113687e-01,    4.1948527098e-01,    5.4500365257e-01,
    5.4755001068e+01,   -6.4216828346e-01,   -5.4646098614e-01,    4.1062179208e-01,    4.9630457163e-01,
    5.4756999969e+01,   -5.6108701229e-01,   -4.6958693862e-01,    1.2959918380e-01,    2.2040832043e-01,
    5.4759998322e+01,   -1.2483152747e-01,   -2.5540618226e-02,   -5.3328883648e-01,   -4.0054243803e-01,
    5.4762001038e+01,    2.9951786995e-01,    4.0653160214e-01,   -9.5923447609e-01,   -7.9140663147e-01,
    5.4764999390e+01,    9.4637835026e-01,    1.0575741529e+00,   -1.3828670979e+00,   -1.1760619879e+00,
    5.4766998291e+01,    1.2829788923e+00,    1.3861916065e+00,   -1.4407525063e+00,   -1.2294204235e+00,
    5.4770000458e+01,    1.5158662796e+00,    1.5887267590e+00,   -1.1836022139e+00,   -1.0051136017e+00,
    5.4771999359e+01,    1.4572513103e+00,    1.5024811029e+00,   -8.7106317282e-01,   -7.3434001207e-01,
    5.4775001526e+01,    1.1028603315e+00,    1.1075216532e+00,   -3.5092338920e-01,   -2.8801324964e-01,
    5.4777000427e+01,    7.6438206434e-01,    7.4949103594e-01,   -8.0663263798e-02,   -6.1351548880e-02,
    5.4779998779e+01,    2.4647852778e-01,    2.2166712582e-01,    2.2765710310e-04,   -1.6868792474e-02,
    5.4782001495e+01,   -4.1305389255e-02,   -6.0369759798e-02,   -2.1014896035e-01,   -2.2863493860e-01,
    5.4784999847e+01,   -3.5421332717e-01,   -3.5449948907e-01,   -8.8092553616e-01,   -8.7511861324e-01,
    5.4786998749e+01,   -5.0879138708e-01,   -4.9705690145e-01,   -1.4926967621e+00,   -1.4631438255e+00,
    5.4790000916e+01,   -7.3434466124e-01,   -7.1887642145e-01,   -2.4127082825e+00,   -2.3601551056e+00,
    5.4791999817e+01,   -9.1544884443e-01,   -9.1158312559e-01,   -2.8464899063e+00,   -2.7990489006e+00,
    5.4794998169e+01,   -1.2551871538e+00,   -1.2875381708e+00,   -3.0307776928e+00,   -3.0269896984e+00,
    5.4797000885e+01,   -1.5168123245e+00,   -1.5790147781e+00,   -2.8638498783e+00,   -2.9050259590e+00,
    5.4799999237e+01,   -1.9117851257e+00,   -2.0104897022e+00,   -2.4099578857e+00,   -2.5152704716e+00,
    5.4801998138e+01,   -2.1466095448e+00,   -2.2566087246e+00,   -2.1201856136e+00,   -2.2523274422e+00,
    5.4805000305e+01,   -2.4399456978e+00,   -2.5417652130e+00,   -1.9022214413e+00,   -2.0383181572e+00,
    5.4806999207e+01,   -2.5993270874e+00,   -2.6819350719e+00,   -1.9429193735e+00,   -2.0597789288e+00,
    5.4810001373e+01,   -2.7571513653e+00,   -2.8070044518e+00,   -2.1693096161e+00,   -2.2458639145e+00,
    5.4812000275e+01,   -2.7854404449e+00,   -2.8219802380e+00,   -2.3185207844e+00,   -2.3756194115e+00,
    5.4814998627e+01,   -2.6779828072e+00,   -2.7197742462e+00,   -2.3419485092e+00,   -2.3997695446e+00,
    5.4817001343e+01,   -2.4887509346e+00,   -2.5510931015e+00,   -2.1456649303e+00,   -2.2261157036e+00,
    5.4819999695e+01,   -2.0125424862e+00,   -2.1219801903e+00,   -1.4686958790e+00,   -1.6077908278e+00,
    5.4821998596e+01,   -1.5782065392e+00,   -1.7212285995e+00,   -7.9680085182e-01,   -9.8106747866e-01,
    5.4825000763e+01,   -8.2576161623e-01,   -1.0030398369e+00,    2.8233957291e-01,    4.9279600382e-02,
    5.4826999664e+01,   -3.3936578035e-01,   -5.1796454191e-01,    8.1759381294e-01,    5.8192282915e-01,
    5.4830001831e+01,    2.3322772980e-01,    8.6314320564e-02,    1.1820884943e+00,    9.9001950026e-01,
    5.4832000732e+01,    4.5781439543e-01,    3.4588137269e-01,    1.1870024204e+00,    1.0424053669e+00,
    5.4834999084e+01,    5.3128600121e-01,    4.7252205014e-01,    1.0010966063e+00,    9.2624127865e-01,
    5.4837001801e+01,    4.2256739736e-01,    3.8834184408e-01,    8.3049118519e-01,    7.8639411926e-01,
    5.4840000153e+01,    9.2810541391e-02,    6.6694565117e-02,    6.1996537447e-01,    5.8328264952e-01,
    5.4841999054e+01,   -1.9560858607e-01,   -2.3416903615e-01,    5.0585681200e-01,    4.5132276416e-01,
    5.4845001221e+01,   -6.4352381229e-01,   -7.1729743481e-01,    3.8365486264e-01,    2.8191909194e-01,
    5.4847000122e+01,   -8.9851868153e-01,   -9.9769335985e-01,    3.5097324848e-01,    2.1522703767e-01,
    5.4849998474e+01,   -1.1660499573e+00,   -1.2869135141e+00,    2.7701041102e-01,    1.1265893281e-01,
    5.4852001190e+01,   -1.2722036839e+00,   -1.3891372681e+00,    1.3850052655e-01,   -1.9221561030e-02,
    5.4854999542e+01,   -1.3659881353e+00,   -1.4467833042e+00,   -2.3757769167e-01,   -3.4400770068e-01,
    5.4856998444e+01,   -1.4072262049e+00,   -1.4490690231e+00,   -5.3635138273e-01,   -5.9000194073e-01,
    5.4860000610e+01,   -1.4567267895e+00,   -1.4357197285e+00,   -8.6769700050e-01,   -8.4156376123e-01,
    5.4861999512e+01,   -1.4877666235e+00,   -1.4318031073e+00,   -9.3632578850e-01,   -8.7049174309e-01,
    5.4865001678e+01,   -1.5371725559e+00,   -1.4483473301e+00,   -8.6056613922e-01,   -7.6398348808e-01,
    5.4867000580e+01,   -1.5364449024e+00,   -1.4408284426e+00,   -7.2812294960e-01,   -6.3003349304e-01,
    5.4869998932e+01,   -1.3833528757e+00,   -1.2986565828e+00,   -4.0983280540e-01,   -3.3285206556e-01,
    5.4872001648e+01,   -1.1295255423e+00,   -1.0623149872e+00,   -1.0126229376e-01,   -4.8619631678e-02,
    5.4875000000e+01,   -5.1777738333e-01,   -4.8011967540e-01,    4.0285471082e-01,    4.2103305459e-01,
    5.4876998901e+01,   -1.5920877457e-02,    6.8639647216e-03,    6.5016937256e-01,    6.5719157457e-01,
    5.4880001068e+01,    7.4259519577e-01,    7.5437504053e-01,    8.2775485516e-01,    8.3867532015e-01,
    5.4881999969e+01,    1.1742405891e+00,    1.1850985289e+00,    8.2473653555e-01,    8.4813642502e-01,
    5.4884998322e+01,    1.6319488287e+00,    1.6433532238e+00,    7.4506634474e-01,    7.8691822290e-01,
    5.4887001038e+01,    1.7863855362e+00,    1.7949761152e+00,    6.7734819651e-01,    7.2402709723e-01,
    5.4889999390e+01,    1.7650468349e+00,    1.7616266012e+00,    4.9842232466e-01,    5.3820347786e-01,
    5.4891998291e+01,    1.5815740824e+00,    1.5643721819e+00,    3.1281781197e-01,    3.3798372746e-01,
    5.4895000458e+01,    1.0999031067e+00,    1.0543110371e+00,    6.2469402328e-03,   -6.2956153415e-03,
    5.4896999359e+01,    6.9217562675e-01,    6.2575274706e-01,   -2.0397010446e-01,   -2.4757733941e-01,
    5.4900001526e+01,    5.9143956751e-02,   -3.2860081643e-02,   -5.4366940260e-01,   -6.2901437283e-01,
    5.4902000427e+01,   -3.0391314626e-01,   -4.0460118651e-01,   -7.3961067200e-01,   -8.4354364872e-01,
    5.4904998779e+01,   -6.5216195583e-01,   -7.4578088522e-01,   -9.3355393410e-01,   -1.0410259962e+00,
    5.4907001495e+01,   -7.4510961771e-01,   -8.1601375341e-01,   -1.0911179781e+00,   -1.1753072739e+00,
    5.4909999847e+01,   -7.6816844940e-01,   -7.7935451269e-01,   -1.5929940939e+00,   -1.5985876322e+00,
    5.4911998749e+01,   -7.8169411421e-01,   -7.4408471584e-01,   -2.1351077557e+00,   -2.0686595440e+00,
    5.4915000916e+01,   -8.9345008135e-01,   -7.9257756472e-01,   -3.0012435913e+00,   -2.8350920677e+00,
    5.4916999817e+01,   -1.0661965609e+00,   -9.4297325611e-01,   -3.4294586182e+00,   -3.2251276970e+00,
    5.4919998169e+01,   -1.4605664015e+00,   -1.3453181982e+00,   -3.6777615547e+00,   -3.4784734249e+00,
    5.4922000885e+01,   -1.7581145763e+00,   -1.6738667488e+00,   -3.5665433407e+00,   -3.4097695351e+00,
    5.4924999237e+01,   -2.2064917088e+00,   -2.1834993362e+00,   -3.2669255733e+00,   -3.1969728470e+00,
    5.4926998138e+01,   -2.4766652584e+00,   -2.4916276932e+00,   -3.0621299744e+00,   -3.0484938622e+00,
    5.4930000305e+01,   -2.7741365433e+00,   -2.8279757500e+00,   -2.7724297047e+00,   -2.8234064579e+00,
    5.4931999207e+01,   -2.8753542900e+00,   -2.9356572628e+00,   -2.6873939037e+00,   -2.7554202080e+00,
    5.4935001373e+01,   -2.8475203514e+00,   -2.8872048855e+00,   -2.7891323566e+00,   -2.8372905254e+00,
    5.4937000275e+01,   -2.7401387691e+00,   -2.7491359711e+00,   -3.0549998283e+00,   -3.0613098145e+00,
    5.4939998627e+01,   -2.5148298740e+00,   -2.4717781544e+00,   -3.5737719536e+00,   -3.5020954609e+00,
    5.4942001343e+01,   -2.3446822166e+00,   -2.2791514397e+00,   -3.7845218182e+00,   -3.6759138107e+00,
    5.4944999695e+01,   -2.1188857555e+00,   -2.0516626835e+00,   -3.7457752228e+00,   -3.6261036396e+00,
    5.4946998596e+01,   -2.0237886906e+00,   -1.9761670828e+00,   -3.5024795532e+00,   -3.4051191807e+00,
    5.4950000763e+01,   -1.9647943974e+00,   -1.9685137272e+00,   -2.8744323254e+00,   -2.8443255424e+00,
    5.4951999664e+01,   -1.9596806765e+00,   -2.0009825230e+00,   -2.3852977753e+00,   -2.4070360661e+00,
    5.4955001831e+01,   -1.9705282450e+00,   -2.0504543781e+00,   -1.8049409389e+00,   -1.8818578720e+00,
    5.4957000732e+01,   -1.9799209833e+00,   -2.0662696362e+00,   -1.5991184711e+00,   -1.6872410774e+00,
    5.4959999084e+01,   -2.0014462471e+00,   -2.0725297928e+00,   -1.5131326914e+00,   -1.5861333609e+00,
    5.4962001801e+01,   -2.0176148415e+00,   -2.0717506409e+00,   -1.5150356293e+00,   -1.5697960854e+00,
    5.4965000153e+01,   -2.0542666912e+00,   -2.0885841846e+00,   -1.5361500978e+00,   -1.5696417093e+00,
    5.4966999054e+01,   -2.0875148773e+00,   -2.1189243793e+00,   -1.5153174400e+00,   -1.5467717648e+00,
    5.4970001221e+01,   -2.1267178059e+00,   -2.1720516682e+00,   -1.3819279671e+00,   -1.4320212603e+00,
    5.4972000122e+01,   -2.1033825874e+00,   -2.1674771309e+00,   -1.1899781227e+00,   -1.2640653849e+00,
    5.4974998474e+01,   -1.9256078005e+00,   -2.0206663609e+00,   -7.6149964333e-01,   -8.7470567226e-01,
    5.4977001190e+01,   -1.6832960844e+00,   -1.7921408415e+00,   -4.2250180244e-01,   -5.5276137590e-01,
    5.4979999542e+01,   -1.1154185534e+00,   -1.2230391502e+00,    1.0785809904e-01,   -2.0429510623e-02,
    5.4981998444e+01,   -6.1579132080e-01,   -7.0788139105e-01,    4.9825093150e-01,    3.8803362846e-01,
    5.4985000610e+01,    2.4394173920e-01,    1.8749856949e-01,    1.2168439627e+00,    1.1432439089e+00,
    5.4986999512e+01,    8.1158417463e-01,    7.8085660934e-01,    1.7512789965e+00,    1.7007050514e+00,
    5.4990001678e+01,    1.5147342682e+00,    1.5165156126e+00,    2.4962680340e+00,    2.4700264931e+00,
    5.4992000580e+01,    1.8376575708e+00,    1.8531953096e+00,    2.8694436550e+00,    2.8506770134e+00,
    5.4994998932e+01,    2.1263651848e+00,    2.1440093517e+00,    3.2608225346e+00,    3.2339167595e+00,
    5.4997001648e+01,    2.2312424183e+00,    2.2368142605e+00,    3.4341683388e+00,    3.3885679245e+00,
    5.5000000000e+01,    2.3268299103e+00,    2.3000109196e+00,    3.5211186409e+00,    3.4381673336e+00,
    5.5001998901e+01,    2.3864514828e+00,    2.3327310085e+00,    3.4924819469e+00,    3.3831434250e+00,
    5.5005001068e+01,    2.4888675213e+00,    2.3956632614e+00,    3.4180295467e+00,    3.2730107307e+00,
    5.5006999969e+01,    2.5401899815e+00,    2.4283382893e+00,    3.3505806923e+00,    3.1906614304e+00,
    5.5009998322e+01,    2.5311238766e+00,    2.4118397236e+00,    3.1901147366e+00,    3.0294082165e+00,
    5.5012001038e+01,    2.4459011555e+00,    2.3374824524e+00,    3.0389955044e+00,    2.8934414387e+00,
    5.5014999390e+01,    2.2019610405e+00,    2.1335721016e+00,    2.7234323025e+00,    2.6242983341e+00,
    5.5016998291e+01,    1.9770283699e+00,    1.9487546682e+00,    2.4151442051e+00,    2.3618736267e+00,
    5.5020000458e+01,    1.5947672129e+00,    1.6351976395e+00,    1.8248367310e+00,    1.8512852192e+00,
    5.5021999359e+01,    1.3353853226e+00,    1.4181870222e+00,    1.3937942982e+00,    1.4703181982e+00,
    5.5025001526e+01,    9.5793992281e-01,    1.0809792280e+00,    8.4754317999e-01,    9.7101593018e-01,
    5.5027000427e+01,    7.1534138918e-01,    8.4091633558e-01,    6.3875192404e-01,    7.6293700933e-01,
    5.5029998779e+01,    3.8160926104e-01,    4.7259896994e-01,    5.6830441952e-01,    6.4675587416e-01,
    5.5032001495e+01,    2.1940349042e-01,    2.6780930161e-01,    6.6724675894e-01,    6.9246250391e-01,
    5.5034999847e+01,    1.3730469346e-01,    1.1626965553e-01,    8.8505476713e-01,    8.2865679264e-01,
    5.5036998749e+01,    2.2524572909e-01,    1.7113000154e-01,    9.6523791552e-01,    8.7570047379e-01,
    5.5040000916e+01,    6.2151014805e-01,    5.5529803038e-01,    9.7997534275e-01,    8.9189785719e-01,
    5.5041999817e+01,    1.0439490080e+00,    9.9605274200e-01,    9.5413196087e-01,    9.0025889874e-01,
    5.5044998169e+01,    1.7871922255e+00,    1.7964984179e+00,    8.8842254877e-01,    9.2022043467e-01,
    5.5047000885e+01,    2.2465376854e+00,    2.3024344444e+00,    8.5634762049e-01,    9.5190292597e-01,
