acc                                                         
time,z_acceleration @ 15934119,z_acceleration @ 15935261,z_acceleration @ 15937105,z_acceleration @ 15939050,
    4.3399998546e-01,   -2.0540937805e+02,   -2.7492373657e+02,    5.2668151855e+02,    4.3222976685e+02,
    4.3700000644e-01,   -2.2612026978e+02,   -3.4942288208e+02,    2.5046125793e+02,    1.0927572632e+02,
    4.3900001049e-01,   -1.7837388611e+02,   -3.1299951172e+02,   -1.6422923279e+02,   -3.0040518188e+02,
    4.4200000167e-01,   -1.6700424194e+02,   -2.7174545288e+02,   -7.1170825195e+02,   -7.9535687256e+02,
    4.4400000572e-01,   -2.5122402954e+02,   -3.0524710083e+02,   -1.2702026367e+03,   -1.2815366211e+03,
    4.4699999690e-01,   -4.5624835205e+02,   -4.5294741821e+02,   -1.6762736816e+03,   -1.6179757080e+03,
    4.4900000095e-01,   -7.2132617188e+02,   -6.6626745605e+02,   -1.8550147705e+03,   -1.7442850342e+03,
    4.5199999213e-01,   -9.6675476074e+02,   -8.7253833008e+02,   -1.7611289062e+03,   -1.6227155762e+03,
    4.5399999619e-01,   -1.1281585693e+03,   -1.0084930420e+03,   -1.4994146729e+03,   -1.3531467285e+03,
    4.5699998736e-01,   -1.2084749756e+03,   -1.0782674561e+03,   -1.2935374756e+03,   -1.1516491699e+03,
    4.5899999142e-01,   -1.2604023438e+03,   -1.1324310303e+03,   -1.3717160645e+03,   -1.2358438721e+03,
    4.6200001240e-01,   -1.2708619385e+03,   -1.1631295166e+03,   -1.7364227295e+03,   -1.6118460693e+03,
    4.6399998665e-01,   -1.2146746826e+03,   -1.1455711670e+03,   -2.0620681152e+03,   -1.9656506348e+03,
    4.6700000763e-01,   -1.0999653320e+03,   -1.0847448730e+03,   -2.0392589111e+03,   -1.9964940186e+03,
    4.6900001168e-01,   -9.7046496582e+02,   -1.0115027466e+03,   -1.6642525635e+03,   -1.6892496338e+03,
    4.7200000286e-01,   -8.1085968018e+02,   -8.9729467773e+02,   -1.0943978271e+03,   -1.1810279541e+03,
    4.7400000691e-01,   -5.6486785889e+02,   -6.7807452393e+02,   -5.0585977173e+02,   -6.3201806641e+02,
    4.7699999809e-01,   -2.2972828674e+02,   -3.4699880981e+02,    4.1065746307e+01,   -9.6438713074e+01,
    4.7900000215e-01,    1.0394804382e+02,   -5.0209045410e+00,    5.9005712891e+02,    4.5365841675e+02,
    4.8199999332e-01,    3.3299426270e+02,    2.3921640015e+02,    1.0998138428e+03,    9.6929339600e+02,
    4.8399999738e-01,    4.5085086060e+02,    3.7808776855e+02,    1.4629854736e+03,    1.3458621826e+03,
    4.8699998856e-01,    4.8597000122e+02,    4.4843704224e+02,    1.3197067871e+03,    1.2470291748e+03,
    4.8899999261e-01,    4.8284280396e+02,    4.9436334229e+02,    5.5830419922e+02,    5.6684362793e+02,
    4.9200001359e-01,    5.4213323975e+02,    5.8935333252e+02,   -2.4662687683e+02,   -1.6643658447e+02,
    4.9399998784e-01,    7.3234173584e+02,    7.7479431152e+02,   -3.3524761963e+02,   -2.4755122375e+02,
    4.9700000882e-01,    8.8210571289e+02,    8.8100134277e+02,    1.6316848755e+02,    1.9584295654e+02,
    4.9900001287e-01,    7.2705249023e+02,    6.7900408936e+02,    3.4800909424e+02,    3.2533557129e+02,
    5.0199997425e-01,    1.4630227661e+02,    6.9102493286e+01,   -1.2951400757e+02,   -1.7782342529e+02,
    5.0400000811e-01,   -7.1613079834e+02,   -8.0358685303e+02,   -9.1102130127e+02,   -9.6511865234e+02,
    5.0700002909e-01,   -1.6090914307e+03,   -1.6898393555e+03,   -1.5000112305e+03,   -1.5554195557e+03,
    5.0900000334e-01,   -2.2217465820e+03,   -2.2876293945e+03,   -1.5870097656e+03,   -1.6503660889e+03,
    5.1200002432e-01,   -2.4292836914e+03,   -2.4761989746e+03,   -1.3554637451e+03,   -1.4258848877e+03,
    5.1399999857e-01,   -2.4642595215e+03,   -2.4887863770e+03,   -1.4518697510e+03,   -1.5089581299e+03,
    5.1700001955e-01,   -2.5017155762e+03,   -2.5028286133e+03,   -2.1060581055e+03,   -2.1265383301e+03,
    5.1899999380e-01,   -2.5832592773e+03,   -2.5683964844e+03,   -2.7716918945e+03,   -2.7622556152e+03,
    5.2200001478e-01,   -2.5791926270e+03,   -2.5651699219e+03,   -2.6781921387e+03,   -2.6796079102e+03,
    5.2399998903e-01,   -2.2763913574e+03,   -2.2799282227e+03,   -1.5362520752e+03,   -1.5930734863e+03,
    5.2700001001e-01,   -1.5054853516e+03,   -1.5298708496e+03,    2.6630917358e+02,    1.4530926514e+02,
    5.2899998426e-01,   -3.1607202148e+02,   -3.4702276611e+02,    1.9409149170e+03,    1.7935794678e+03,
    5.3200000525e-01,    1.1267647705e+03,    1.1082835693e+03,    2.9646997070e+03,    2.8486943359e+03,
    5.3399997950e-01,    2.4681213379e+03,    2.4644165039e+03,    3.4601357422e+03,    3.3977304688e+03,
    5.3700000048e-01,    3.2887807617e+03,    3.2885300293e+03,    3.5193234863e+03,    3.4995856934e+03,
    5.3899997473e-01,    3.3370300293e+03,    3.3360095215e+03,    2.9165292969e+03,    2.9339790039e+03,
    5.4199999571e-01,    2.6525187988e+03,    2.6457141113e+03,    1.7260607910e+03,    1.7701673584e+03,
    5.4400002956e-01,    1.8068227539e+03,    1.7748929443e+03,    8.3168164062e+02,    8.6072888184e+02,
    5.4699999094e-01,    1.2938541260e+03,    1.2098363037e+03,    9.6023004150e+02,    9.1181060791e+02,
    5.4900002480e-01,    1.2214581299e+03,    1.0813531494e+03,    1.8478997803e+03,    1.6988925781e+03,
    5.5199998617e-01,    1.3625979004e+03,    1.1976560059e+03,    2.7321879883e+03,    2.5197795410e+03,
    5.5400002003e-01,    1.3679858398e+03,    1.2239079590e+03,    3.0054677734e+03,    2.7962797852e+03,
    5.5699998140e-01,    1.0200969238e+03,    9.4287609863e+02,    2.4342990723e+03,    2.2988850098e+03,
    5.5900001526e-01,    3.5339511108e+02,    3.6651559448e+02,    1.2073149414e+03,    1.1870046387e+03,
    5.6199997663e-01,   -4.1894738770e+02,   -3.1344097900e+02,   -3.8972845459e+02,   -2.8032431030e+02,
    5.6400001049e-01,   -1.0210932007e+03,   -8.4295141602e+02,   -1.8842169189e+03,   -1.6635378418e+03,
    5.6699997187e-01,   -1.2383125000e+03,   -1.0330255127e+03,   -2.6974340820e+03,   -2.4265815430e+03,
    5.6900000572e-01,   -1.0833131104e+03,   -8.9647052002e+02,   -2.6951196289e+03,   -2.4408200684e+03,
    5.7200002670e-01,   -6.7637451172e+02,   -5.4275952148e+02,   -2.0457900391e+03,   -1.8602706299e+03,
    5.7400000095e-01,   -2.5415954590e+02,   -1.7659048462e+02,   -1.3045659180e+03,   -1.1925999756e+03,
    5.7700002193e-01,    6.1489729881e+00,    5.0363441467e+01,   -8.6819934082e+02,   -7.9794317627e+02,
    5.7899999619e-01,    1.0666382599e+02,    1.4603234863e+02,   -7.5461871338e+02,   -6.8783471680e+02,
    5.8200001717e-01,    1.2655770874e+02,    1.8531729126e+02,   -7.8776330566e+02,   -6.9548138428e+02,
